customer_id,country,education,gender,member_card,total_children,Recency,Frequency,Monetary
3471,USA,High School Degree,F,Golden,4,47,4,189.27
3473,USA,Bachelors Degree,M,Bronze,3,115,3,70.62
3474,USA,Partial High School,F,Bronze,0,66,3,59.31
3476,USA,High School Degree,F,Bronze,4,4,13,566.54
3477,USA,High School Degree,M,Bronze,2,115,2,53.75
3478,USA,Bachelors Degree,M,Golden,4,29,1,15.37
3480,USA,Partial High School,F,Normal,2,54,6,179.3
3484,USA,Partial College,F,Bronze,2,112,2,34.15
3486,USA,Partial College,M,Bronze,2,9,2,50.5
3490,USA,Partial High School,F,Normal,1,18,6,157.11
3491,USA,Bachelors Degree,F,Bronze,3,7,14,443.49
3493,USA,Partial High School,F,Bronze,5,171,1,8.92
3497,USA,Bachelors Degree,M,Bronze,2,7,13,426.95
3498,USA,Partial High School,F,Normal,2,89,4,124.96
3499,USA,Bachelors Degree,F,Golden,1,18,8,178.52
3500,USA,Partial High School,M,Bronze,0,158,1,47.64
3503,USA,Bachelors Degree,F,Bronze,2,3,2,57.08
3504,USA,Bachelors Degree,F,Golden,4,130,3,33.05
3506,USA,High School Degree,F,Bronze,3,272,1,51.06
3508,USA,Partial High School,M,Normal,1,36,1,18.95
3509,USA,Partial High School,F,Normal,3,195,1,44.25
3512,USA,High School Degree,M,Silver,1,12,2,47.26
3513,USA,High School Degree,F,Bronze,1,118,5,120.44
3515,USA,High School Degree,F,Bronze,2,256,1,21.56
3516,USA,Partial College,F,Bronze,1,286,1,24.28
3520,USA,Partial High School,M,Normal,0,45,2,19.35
3521,USA,Partial High School,M,Normal,5,315,1,19.18
3524,USA,High School Degree,M,Bronze,1,10,5,90.25
3527,USA,Partial High School,M,Normal,5,89,1,28.75
3528,USA,Bachelors Degree,F,Bronze,4,8,8,250.24
3529,USA,Partial High School,M,Bronze,2,158,3,56.62
3531,USA,Bachelors Degree,F,Bronze,3,237,1,9.06
3532,USA,Partial High School,F,Normal,4,13,3,155.7
3533,USA,Partial College,F,Silver,1,21,13,277.3
3534,USA,Partial High School,M,Normal,4,53,1,2.54
3538,USA,Partial High School,F,Normal,0,10,5,173.46
3539,USA,Partial High School,M,Bronze,2,25,12,238.36
3540,USA,Partial College,M,Bronze,3,14,8,232.42
3541,USA,Bachelors Degree,M,Bronze,2,264,2,51.13
3543,USA,Bachelors Degree,M,Bronze,4,231,1,18.18
3545,USA,High School Degree,M,Golden,4,45,2,17.74
3547,USA,High School Degree,F,Bronze,1,77,4,112.89
3548,USA,Partial High School,F,Bronze,1,105,7,202.7
3549,USA,Partial High School,F,Normal,2,56,7,90.7
3550,USA,Bachelors Degree,F,Bronze,4,21,3,71.07
3551,USA,High School Degree,F,Bronze,2,3,2,35.9
3552,USA,Partial High School,F,Normal,4,11,11,361.35
3556,USA,High School Degree,M,Bronze,1,256,1,18
3557,USA,Bachelors Degree,M,Bronze,4,273,1,12.87
3558,USA,Bachelors Degree,F,Bronze,0,273,2,51.99
3559,USA,Partial College,M,Golden,3,47,1,10.22
3561,USA,Partial High School,M,Bronze,1,14,1,10.8
3563,USA,Bachelors Degree,F,Bronze,0,169,1,8.59
3564,USA,Bachelors Degree,F,Bronze,4,194,1,32.67
3567,USA,Bachelors Degree,M,Golden,1,6,15,490.71
3572,USA,High School Degree,M,Bronze,1,75,5,94.69
3576,USA,Partial High School,F,Golden,4,115,2,26.39
3577,USA,Bachelors Degree,F,Bronze,4,46,4,157.84
3579,USA,Partial High School,F,Normal,3,78,2,56.03
3580,USA,Bachelors Degree,M,Silver,1,19,4,115.23
3585,USA,High School Degree,F,Golden,4,194,3,92.19
3586,USA,Bachelors Degree,F,Bronze,3,10,6,201.32
3587,USA,Partial High School,M,Normal,3,86,2,37.16
3588,USA,Partial High School,F,Normal,0,194,2,63.3
3589,USA,Partial High School,M,Golden,5,32,9,244.73
3591,USA,Partial High School,M,Normal,4,54,3,56.34
3593,USA,Partial High School,F,Golden,2,4,8,163.32
3596,USA,High School Degree,M,Bronze,3,83,4,132.22
3597,USA,Bachelors Degree,F,Normal,3,124,2,53.6
3599,USA,Partial College,M,Silver,2,18,10,188.02
3603,USA,Bachelors Degree,F,Bronze,3,21,2,69.03
3604,USA,Bachelors Degree,M,Bronze,4,316,1,21.24
3605,USA,High School Degree,F,Bronze,3,218,1,19.16
3607,USA,Partial High School,F,Golden,2,271,1,19.31
3609,USA,Partial College,F,Bronze,3,48,3,60.31
3611,USA,Partial High School,F,Normal,1,54,2,78.67
3612,USA,Partial High School,M,Normal,0,12,2,44.59
3619,USA,High School Degree,F,Bronze,1,361,1,12.24
3620,USA,High School Degree,M,Bronze,0,126,3,61.99
3626,USA,Bachelors Degree,F,Bronze,2,286,2,46.15
3627,USA,Graduate Degree,F,Silver,1,55,11,263.47
3628,USA,Bachelors Degree,M,Bronze,5,337,1,13.61
3631,USA,Partial High School,M,Normal,5,133,1,64.03
3632,USA,High School Degree,M,Bronze,5,16,4,136.83
3633,USA,High School Degree,F,Bronze,3,126,2,62.84
3634,USA,Partial College,M,Bronze,5,227,1,12.44
3635,USA,Partial High School,F,Normal,5,45,5,181.52
3639,USA,High School Degree,F,Bronze,2,21,3,76.69
3640,USA,High School Degree,M,Bronze,2,74,2,88.05
3642,USA,Bachelors Degree,M,Golden,2,225,3,63.29
3643,USA,Bachelors Degree,F,Bronze,2,37,3,34.15
3645,USA,High School Degree,M,Bronze,3,171,2,19.45
3647,USA,High School Degree,M,Bronze,2,4,6,199.83
3649,USA,Graduate Degree,F,Bronze,3,131,4,68.31
3650,USA,Partial High School,M,Normal,2,143,3,61.26
3651,USA,Bachelors Degree,M,Bronze,1,108,1,16.08
3652,USA,Partial High School,M,Normal,3,13,2,52.36
3655,USA,High School Degree,F,Golden,3,193,3,98.78
3656,USA,Bachelors Degree,M,Bronze,3,46,2,44.24
3660,USA,Partial College,F,Silver,2,91,3,52.96
3663,USA,High School Degree,M,Bronze,2,80,2,72.73
3664,USA,Partial High School,F,Normal,5,172,4,75.97
3666,USA,Bachelors Degree,M,Golden,4,30,3,86.47
3667,USA,Bachelors Degree,F,Bronze,2,296,2,57.83
3668,USA,Graduate Degree,M,Golden,3,150,3,82.53
3669,USA,Bachelors Degree,M,Normal,2,25,3,62.51
3673,USA,Partial High School,M,Bronze,1,319,2,31.29
3674,USA,High School Degree,M,Golden,5,274,2,61.31
3676,USA,High School Degree,M,Golden,4,77,9,253.55
3678,USA,Partial High School,M,Bronze,1,47,1,11.51
3679,USA,High School Degree,F,Bronze,0,168,2,68.53
3680,USA,High School Degree,F,Normal,3,12,3,110.66
3681,USA,Partial High School,F,Golden,2,46,3,88.14
3682,USA,Partial College,M,Bronze,4,179,2,84.39
3687,USA,Partial High School,M,Normal,1,25,1,23.44
3688,USA,Bachelors Degree,F,Golden,3,108,3,76.55
3691,USA,High School Degree,M,Golden,3,8,11,266.64
3692,USA,Bachelors Degree,M,Bronze,0,6,12,358.18
3693,USA,High School Degree,M,Bronze,0,4,14,372.61
3695,USA,Bachelors Degree,M,Golden,5,37,2,100.92
3697,USA,Partial College,M,Golden,5,104,1,3.33
3700,USA,Partial High School,F,Normal,4,9,7,152.39
3701,USA,Graduate Degree,F,Bronze,1,194,1,42.28
3702,USA,Partial High School,F,Silver,1,22,4,115.91
3706,USA,Graduate Degree,M,Bronze,2,58,10,318.99
3707,USA,Partial High School,M,Normal,1,328,1,23.95
3708,USA,Graduate Degree,M,Bronze,3,192,1,7.87
3709,USA,Partial High School,M,Normal,1,60,3,84.68
3711,USA,High School Degree,M,Bronze,2,21,13,310.35
3715,USA,High School Degree,F,Bronze,1,271,1,13.94
3716,USA,Partial College,F,Bronze,4,11,7,240.49
3718,USA,Partial High School,F,Golden,2,36,4,112.85
3719,USA,Partial High School,F,Normal,3,18,8,268.63
3720,USA,Partial High School,F,Silver,2,73,1,25.56
3725,USA,Partial High School,M,Golden,4,18,7,232.42
3726,USA,Partial High School,F,Bronze,2,74,3,103.41
3727,USA,High School Degree,F,Bronze,4,91,1,1.8
3728,USA,High School Degree,M,Golden,4,14,7,293.1
3731,USA,Partial High School,F,Normal,5,49,3,82.4
3732,USA,Bachelors Degree,F,Bronze,1,310,1,6.74
3733,USA,Partial College,F,Bronze,5,195,1,17.92
3734,USA,Partial High School,F,Normal,2,47,2,63.89
3735,USA,Partial High School,M,Normal,2,260,3,133.06
3738,USA,Bachelors Degree,M,Golden,4,13,4,80.6
3739,USA,High School Degree,F,Bronze,4,278,1,11.64
3740,USA,Bachelors Degree,M,Bronze,5,26,2,43.92
3742,USA,Partial High School,M,Normal,2,10,6,147.36
3744,USA,Bachelors Degree,F,Bronze,1,80,6,142.44
3746,USA,Partial High School,F,Normal,3,5,1,29.47
3748,USA,High School Degree,F,Bronze,4,10,7,263.43
3749,USA,High School Degree,F,Bronze,1,60,2,55.41
3750,USA,Partial College,M,Bronze,2,41,2,38.48
3751,USA,Partial High School,F,Normal,1,35,3,52.23
3754,USA,Partial College,M,Silver,5,34,2,52.09
3755,USA,Partial College,M,Silver,3,47,5,168.15
3758,USA,Bachelors Degree,M,Bronze,3,110,2,61.04
3759,USA,High School Degree,F,Bronze,2,14,4,180.27
3763,USA,Bachelors Degree,F,Bronze,4,5,4,180.33
3767,USA,Partial College,F,Normal,0,41,3,112.43
3768,USA,High School Degree,M,Bronze,2,203,1,48.28
3770,USA,Bachelors Degree,F,Golden,3,198,1,20.36
3773,USA,Bachelors Degree,F,Bronze,1,59,10,248.4
3776,USA,High School Degree,F,Bronze,4,4,7,160.68
3779,USA,Partial High School,F,Normal,0,325,1,22.37
3780,USA,Graduate Degree,M,Bronze,3,194,1,8.72
3782,USA,High School Degree,F,Bronze,2,14,2,57.49
3786,USA,Partial College,M,Golden,3,249,1,31.23
3787,USA,Partial High School,F,Normal,5,4,5,137.5
3788,USA,High School Degree,F,Bronze,0,53,1,10.05
3790,USA,Bachelors Degree,M,Bronze,1,223,2,50.57
3792,USA,High School Degree,F,Bronze,2,272,1,20.55
3794,USA,High School Degree,F,Silver,0,298,1,10.02
3796,USA,Partial High School,M,Normal,3,16,6,139
3798,USA,Bachelors Degree,F,Bronze,3,84,1,53.69
3799,USA,High School Degree,F,Bronze,2,213,6,199.81
3801,USA,High School Degree,F,Bronze,2,75,3,91.65
3802,USA,High School Degree,F,Bronze,4,355,1,52.93
3803,USA,Partial High School,F,Normal,4,129,2,58.21
3804,USA,Partial High School,M,Bronze,4,171,1,70.4
3809,USA,Bachelors Degree,M,Bronze,3,66,4,128.94
3810,USA,Partial College,M,Bronze,0,13,3,58.41
3813,USA,Partial High School,F,Normal,4,66,5,143.19
3814,USA,Partial High School,F,Normal,0,41,3,61.73
3815,USA,Partial High School,F,Bronze,1,7,2,6.78
3816,USA,Bachelors Degree,F,Bronze,2,4,11,306.53
3817,USA,Bachelors Degree,F,Bronze,4,168,2,52.78
3819,USA,Graduate Degree,M,Bronze,3,5,6,208.44
3821,USA,High School Degree,M,Bronze,1,143,2,46.85
3825,USA,High School Degree,M,Bronze,5,191,3,100.17
3826,USA,Partial High School,M,Bronze,2,6,15,392.83
3827,USA,Bachelors Degree,M,Bronze,2,45,1,17.97
3828,USA,Partial College,M,Silver,5,89,3,92.69
3831,USA,High School Degree,F,Bronze,0,49,1,49.36
3838,USA,Partial High School,M,Normal,5,8,9,288.44
3839,USA,Bachelors Degree,F,Bronze,2,126,1,5.21
3840,USA,High School Degree,F,Silver,0,143,2,70.53
3844,USA,Partial College,M,Bronze,3,74,2,22
3845,USA,Bachelors Degree,F,Silver,2,48,3,118.81
3847,USA,Partial High School,F,Normal,1,78,7,136.45
3849,USA,High School Degree,M,Bronze,4,78,2,83.08
3850,USA,High School Degree,M,Bronze,3,104,3,33.78
3852,USA,Bachelors Degree,F,Bronze,1,53,1,21.83
3854,USA,Bachelors Degree,M,Bronze,1,21,3,154.01
3855,USA,Partial College,M,Bronze,2,182,4,99.9
3859,USA,Partial High School,M,Normal,4,163,2,34.89
3860,USA,Graduate Degree,M,Bronze,5,58,2,26.39
3861,USA,Partial High School,F,Golden,4,359,1,5.3
3863,USA,Partial College,M,Bronze,5,232,2,62.05
3866,USA,Partial College,M,Bronze,3,44,1,23.95
3869,USA,Partial College,M,Golden,3,147,1,49.93
3872,USA,Bachelors Degree,M,Golden,4,54,1,7.2
3873,USA,Partial High School,M,Normal,4,75,5,107.42
3875,USA,Partial High School,F,Normal,1,36,2,43.45
3877,USA,High School Degree,F,Bronze,1,28,1,19.25
3878,USA,Bachelors Degree,M,Bronze,2,71,9,373.48
3882,USA,Bachelors Degree,M,Bronze,3,37,9,215.95
3883,USA,Partial High School,M,Normal,2,8,3,40.22
3886,USA,Partial College,F,Bronze,1,126,1,38.01
3888,USA,Graduate Degree,M,Silver,1,113,4,81.46
3889,USA,Graduate Degree,M,Bronze,4,4,11,386.77
3892,USA,Bachelors Degree,F,Bronze,4,28,2,68.62
3893,USA,Partial High School,M,Normal,5,129,2,61.72
3894,USA,Bachelors Degree,F,Bronze,1,162,1,3.57
3895,USA,Partial High School,F,Normal,4,42,1,20.89
3897,USA,High School Degree,M,Normal,4,10,5,80.68
3898,USA,Partial High School,F,Normal,5,186,1,48.68
3900,USA,High School Degree,F,Bronze,4,21,2,79.74
3902,USA,Bachelors Degree,F,Bronze,3,35,3,44.24
3903,USA,Partial High School,F,Bronze,1,55,2,34.94
3905,USA,Graduate Degree,F,Golden,3,320,1,37.51
3906,USA,Partial High School,M,Bronze,2,227,3,75.16
3907,USA,Partial High School,M,Bronze,1,71,2,58.09
3908,USA,High School Degree,M,Golden,3,31,2,48.3
3911,USA,High School Degree,M,Silver,3,55,2,49.79
3912,USA,Bachelors Degree,M,Silver,3,126,1,43.11
3917,USA,Partial High School,F,Normal,0,16,1,35.68
3918,USA,Bachelors Degree,M,Golden,5,286,1,41.33
3921,USA,Partial College,F,Bronze,1,46,12,407.27
3922,USA,High School Degree,M,Golden,3,55,3,120.27
3923,USA,Partial High School,F,Normal,1,200,3,37.85
3925,USA,High School Degree,F,Normal,1,12,6,134.32
3927,USA,High School Degree,F,Bronze,2,168,1,16.2
3928,USA,High School Degree,M,Bronze,0,15,8,197.8
3929,USA,Bachelors Degree,F,Bronze,2,35,2,68.41
3930,USA,Partial College,M,Bronze,1,66,2,52.1
3932,USA,Partial College,F,Silver,2,71,2,88.54
3935,USA,Partial High School,F,Normal,1,14,4,126.09
3936,USA,High School Degree,M,Bronze,4,49,5,137.81
3937,USA,Bachelors Degree,F,Bronze,2,112,6,155.27
3938,USA,Partial College,M,Silver,4,105,4,131.97
3939,USA,High School Degree,M,Bronze,1,73,2,72.51
3940,USA,High School Degree,M,Bronze,0,96,1,1.66
3941,USA,Bachelors Degree,M,Bronze,1,34,7,181.84
3942,USA,Partial College,M,Normal,3,35,3,139.2
3944,USA,Partial College,M,Bronze,5,291,1,15.14
3945,USA,Partial College,M,Bronze,1,158,1,43.11
3946,USA,Graduate Degree,F,Golden,3,28,5,131.84
3950,USA,Partial College,F,Bronze,5,245,2,36.65
3951,USA,Partial High School,M,Bronze,4,74,2,6.43
3952,USA,Partial High School,M,Bronze,1,41,3,71.68
3954,USA,Partial High School,F,Bronze,4,71,1,39.64
3956,USA,Bachelors Degree,F,Bronze,4,104,1,19.9
3962,USA,High School Degree,M,Normal,2,346,1,14.34
3965,USA,High School Degree,M,Bronze,0,71,4,97.83
3966,USA,Partial High School,M,Normal,2,9,2,68.36
3969,USA,Bachelors Degree,M,Normal,3,71,2,34.86
3970,USA,High School Degree,M,Bronze,2,105,3,38.61
3973,USA,High School Degree,F,Bronze,4,296,1,6.9
3975,USA,High School Degree,F,Silver,3,5,1,10.59
3976,USA,Partial College,M,Bronze,2,34,9,288.48
3977,USA,High School Degree,F,Bronze,2,150,5,128.84
3979,USA,Partial High School,M,Bronze,1,10,7,175.3
3980,USA,Partial High School,M,Normal,2,72,8,188.29
3981,USA,Partial High School,F,Normal,4,16,7,112.45
3983,USA,Partial High School,F,Normal,0,37,2,59.23
3985,USA,Partial High School,M,Normal,3,16,4,132.07
3986,USA,Partial High School,M,Normal,2,10,1,11.56
3987,USA,Partial High School,M,Bronze,4,236,1,43.13
3988,USA,Partial High School,F,Normal,5,173,2,32.11
3989,USA,Partial High School,F,Normal,4,339,1,4.88
3993,USA,Bachelors Degree,M,Bronze,1,47,4,131.28
3994,USA,Partial High School,F,Bronze,1,181,3,41.93
3996,USA,Partial High School,M,Normal,2,194,1,38.86
3997,USA,Partial College,F,Bronze,2,339,1,41.88
3999,USA,Partial High School,M,Normal,5,353,1,7.86
4000,USA,Partial High School,F,Normal,2,121,2,40.66
4004,USA,Partial High School,F,Normal,3,18,3,90.96
4005,USA,Bachelors Degree,F,Bronze,0,225,2,32.94
4006,USA,Partial College,M,Normal,2,184,2,58.87
4007,USA,Bachelors Degree,F,Bronze,4,77,3,65.61
4010,USA,Graduate Degree,F,Bronze,3,77,2,53.4
4011,USA,High School Degree,F,Silver,2,273,1,14.72
4012,USA,Partial High School,F,Normal,4,131,2,35.55
4015,USA,Partial College,M,Bronze,3,310,2,31.35
4016,USA,Bachelors Degree,F,Bronze,5,113,4,93.17
4017,USA,Partial High School,F,Golden,3,227,2,89.5
4018,USA,Partial High School,F,Silver,4,85,2,26.49
4019,USA,Partial High School,F,Bronze,4,174,1,39.89
4021,USA,Partial High School,M,Bronze,3,11,24,1078.69
4027,USA,Graduate Degree,F,Bronze,2,8,1,12.61
4029,USA,Partial High School,M,Normal,3,8,11,389.66
4030,USA,Partial High School,F,Normal,0,55,2,60.29
4031,USA,Bachelors Degree,F,Bronze,3,253,1,14.87
4032,USA,Bachelors Degree,F,Bronze,3,35,5,114.71
4035,USA,Bachelors Degree,F,Bronze,4,16,1,7.56
4036,USA,High School Degree,M,Silver,2,133,1,34.5
4039,USA,Bachelors Degree,M,Bronze,0,271,2,54.09
4041,USA,Graduate Degree,M,Bronze,3,89,2,55.41
4045,USA,Partial High School,M,Normal,5,29,1,9.16
4056,USA,Bachelors Degree,M,Golden,3,16,2,70.08
4061,USA,High School Degree,M,Golden,4,3,4,104.06
4063,USA,High School Degree,M,Bronze,4,16,4,135.07
4064,USA,High School Degree,M,Bronze,1,131,1,1.84
4065,USA,Graduate Degree,F,Bronze,1,23,14,358.52
4066,USA,High School Degree,F,Bronze,3,34,8,225.85
4067,USA,High School Degree,F,Silver,3,12,3,96.54
4069,USA,High School Degree,F,Bronze,1,10,8,226.89
4070,USA,Partial High School,M,Normal,2,27,8,197.88
4074,USA,Partial College,M,Bronze,4,34,2,35.12
4075,USA,Partial High School,M,Bronze,2,21,6,174.64
4076,USA,Partial High School,M,Normal,1,7,3,28.85
4078,USA,Graduate Degree,F,Golden,2,77,6,247.31
4079,USA,Partial High School,M,Normal,1,73,2,31.33
4080,USA,Bachelors Degree,F,Golden,4,28,2,30.23
4081,USA,Partial College,F,Silver,1,54,4,106.73
4082,USA,High School Degree,F,Bronze,3,71,3,113.79
4085,USA,Partial High School,F,Normal,3,48,1,82.36
4086,USA,Partial High School,M,Normal,3,136,1,12.95
4088,USA,High School Degree,F,Bronze,4,25,1,30.87
4090,USA,Bachelors Degree,F,Silver,4,180,4,70.48
4094,USA,Partial High School,F,Normal,2,11,20,879.72
4096,USA,Partial High School,M,Normal,2,23,14,432.57
4099,USA,Bachelors Degree,M,Bronze,3,10,19,500.89
4100,USA,Partial High School,F,Normal,0,52,4,59.51
4103,USA,Partial College,M,Golden,3,292,1,62.79
4105,USA,Partial College,F,Bronze,2,23,13,334.34
4106,USA,Graduate Degree,F,Bronze,0,163,1,14.63
4107,USA,High School Degree,M,Silver,1,61,1,25.4
4108,USA,High School Degree,M,Bronze,3,349,1,6.31
4109,USA,Bachelors Degree,M,Normal,0,105,1,21.79
4110,USA,Partial College,F,Golden,3,115,2,56.12
4113,USA,High School Degree,M,Golden,3,3,1,34.31
4115,USA,Partial High School,M,Bronze,4,3,3,66.79
4116,USA,Bachelors Degree,M,Golden,5,36,3,84.61
4117,USA,High School Degree,F,Bronze,4,44,3,27.37
4118,USA,Bachelors Degree,M,Bronze,1,11,11,250.16
4120,USA,Bachelors Degree,M,Bronze,3,60,2,54.73
4121,USA,Bachelors Degree,M,Silver,1,257,1,19.55
4122,USA,Partial High School,F,Bronze,3,27,3,88.26
4124,USA,High School Degree,F,Golden,2,51,2,13.43
4125,USA,High School Degree,M,Bronze,3,196,2,61.51
4127,USA,Partial High School,M,Golden,3,96,2,50.18
4131,USA,Bachelors Degree,F,Bronze,3,9,3,69.02
4132,USA,Partial College,F,Bronze,3,115,2,53.5
4133,USA,Partial High School,F,Normal,1,37,4,129.02
4135,USA,Partial High School,F,Normal,0,235,2,36.24
4136,USA,Bachelors Degree,M,Silver,2,91,1,6.6
4137,USA,High School Degree,M,Normal,2,115,3,78.45
4138,USA,Partial High School,M,Normal,4,171,1,18.93
4139,USA,Bachelors Degree,M,Golden,3,121,1,32.85
4140,USA,Graduate Degree,M,Bronze,2,274,1,11.25
4141,USA,High School Degree,M,Bronze,1,14,1,10.98
4142,USA,Bachelors Degree,M,Golden,2,16,2,48.82
4143,USA,Partial High School,F,Normal,2,46,3,93.44
4145,USA,High School Degree,M,Bronze,1,129,1,23.76
4146,USA,Graduate Degree,F,Bronze,2,89,3,66.4
4148,USA,Partial High School,M,Normal,1,27,2,96.92
4149,USA,Partial High School,F,Golden,2,78,10,231.14
4151,USA,High School Degree,M,Bronze,4,61,3,78.95
4152,USA,Partial High School,F,Normal,4,252,1,10.32
4153,USA,Bachelors Degree,M,Golden,4,238,1,12.84
4155,USA,Bachelors Degree,F,Bronze,1,73,2,51.7
4157,USA,Bachelors Degree,M,Silver,3,52,2,55.2
4158,USA,High School Degree,F,Silver,2,319,1,28.47
4160,USA,High School Degree,F,Silver,0,47,2,25
4161,USA,Partial College,M,Silver,2,28,6,116.83
4162,USA,Bachelors Degree,M,Bronze,2,149,5,139.61
4163,USA,Partial High School,M,Normal,1,253,1,10.43
4165,USA,Partial High School,F,Bronze,4,21,9,170.31
4166,USA,High School Degree,F,Bronze,3,27,1,30.2
4168,USA,Partial High School,M,Silver,3,21,4,87.75
4169,USA,Partial College,M,Golden,1,128,1,31
4173,USA,Bachelors Degree,F,Bronze,4,49,1,8.64
4175,USA,High School Degree,F,Silver,5,7,16,541.73
4176,USA,Graduate Degree,M,Bronze,3,194,1,46.26
4179,USA,High School Degree,M,Bronze,0,14,4,82.87
4180,USA,Partial High School,F,Normal,3,55,5,194.95
4181,USA,Partial High School,M,Normal,2,108,2,69.91
4183,USA,High School Degree,F,Silver,2,316,1,10.92
4185,USA,High School Degree,F,Silver,2,47,2,64.69
4186,USA,Partial High School,F,Normal,1,54,2,96.96
4188,USA,Bachelors Degree,F,Silver,1,71,3,109.77
4191,USA,High School Degree,F,Silver,1,3,4,175.44
4193,USA,Partial High School,M,Bronze,3,14,4,148.99
4194,USA,Partial High School,M,Normal,5,54,4,92.29
4196,USA,Bachelors Degree,F,Bronze,1,21,7,130.47
4197,USA,Partial High School,M,Normal,3,158,2,29.38
4199,USA,Partial High School,F,Normal,3,7,1,18.87
4203,USA,High School Degree,F,Bronze,1,58,1,14
4204,USA,Bachelors Degree,M,Bronze,5,8,13,540.17
4205,USA,Bachelors Degree,M,Bronze,0,96,2,63.3
4207,USA,Partial High School,M,Bronze,4,181,1,15.88
4209,USA,Bachelors Degree,M,Bronze,4,44,3,16.43
4210,USA,Bachelors Degree,F,Silver,5,101,1,29.51
4211,USA,High School Degree,F,Normal,5,10,5,193.11
4212,USA,Partial High School,M,Bronze,2,108,1,28.89
4215,USA,Bachelors Degree,M,Silver,3,29,3,112.93
4217,USA,Graduate Degree,F,Normal,5,45,2,20.86
4218,USA,Bachelors Degree,F,Bronze,4,349,1,5.37
4219,USA,High School Degree,F,Normal,2,10,4,96.12
4220,USA,High School Degree,F,Golden,5,21,3,135.26
4221,USA,Partial College,M,Silver,1,7,9,182.86
4222,USA,Partial High School,F,Bronze,0,200,3,69.62
4227,USA,High School Degree,F,Bronze,1,116,2,61
4228,USA,Partial High School,M,Golden,4,137,3,66.44
4230,USA,High School Degree,F,Normal,2,77,3,55
4231,USA,High School Degree,F,Bronze,3,25,10,289.48
4232,USA,Partial High School,F,Bronze,2,3,3,125.77
4234,USA,Bachelors Degree,F,Golden,4,56,11,465.43
4239,USA,Bachelors Degree,F,Bronze,4,11,11,339.56
4240,USA,Partial High School,M,Normal,3,12,4,119.28
4241,USA,Partial High School,M,Bronze,2,226,2,22.95
4243,USA,High School Degree,M,Bronze,3,121,5,108.38
4245,USA,High School Degree,M,Bronze,1,251,1,0.77
4246,USA,Bachelors Degree,F,Bronze,4,60,2,21.83
4247,USA,Graduate Degree,F,Bronze,3,115,3,72.52
4249,USA,Partial High School,F,Normal,3,197,4,153.23
